,code,return,return_group,winner_loser,name,dividend_yield,pe_ttm_x,pb_x,total_mv,pe_ttm_y,pe_group,pe_tag,pb_y,pb_group,pb_tag,market_cap_group
1156,603650,0.0011940298507462,5,,彤程新材,2.6754,35.1934,6.0886,1874183.169,35.1934,medium,medium,6.0886,high,pb_high,large
1157,002468,0.0011269722013522,5,,申通快递,0.1792,15.6506,1.7456,1699190.4043,15.6506,low,pe_low,1.7456,medium,medium,large
1158,002252,0.0009858894571445,5,,上海莱士,0.9653,23.0044,1.4175,4606761.4769,23.0044,medium,medium,1.4175,low,pb_low,large
1159,601869,0.0008216926869351,5,,长飞光纤,1.5185,33.3332,2.18,2565508.7906,33.3332,medium,medium,2.18,medium,medium,large
1160,003040,0.0005151983513653,5,,楚天龙,0.7917,424.3861,6.0514,885381.0662,424.3861,high,pe_high,6.0514,high,pb_high,medium
1161,000960,0.0,5,,锡业股份,1.7981,14.7137,1.2789,2379829.6226,14.7137,low,pe_low,1.2789,low,pb_low,large
1162,003036,0.0,5,,泰坦股份,3.354,31.0156,1.9552,270483.4459,31.0156,medium,medium,1.9552,medium,medium,small
1163,002939,0.0,5,,长城证券,1.8659,18.0563,1.0798,3308230.1039,18.0563,low,pe_low,1.0798,low,pb_low,large
1164,000910,0.0,5,,大亚圣象,2.4934,39.6228,0.634,417116.895,39.6228,medium,medium,0.634,low,pb_low,small
1165,000725,0.0,5,,京东方Ａ,0.7682,24.6993,1.1178,14704540.3881,24.6993,medium,medium,1.1178,low,pb_low,large
1166,002820,-0.0004977600796416,5,,桂发祥,1.7397,149.5226,2.4228,224570.7538,149.5226,high,pe_high,2.4228,medium,medium,small
1167,603225,-0.0012998266897745,5,,新凤鸣,2.334,14.5374,0.9517,1645220.834,14.5374,low,pe_low,0.9517,low,pb_low,medium
1168,002443,-0.0015026296018032,5,,金洲管道,0.9631,18.1673,0.9519,324293.629,18.1673,low,pe_low,0.9519,low,pb_low,small
1169,600109,-0.0022636484687082,5,,国金证券,1.6277,16.83,0.9259,3174238.3811,16.83,low,pe_low,0.9259,low,pb_low,large
1170,000088,-0.0024271844660193,5,,盐 田 港,3.2123,17.2828,1.387,2428158.7226,17.2828,low,pe_low,1.387,low,pb_low,large
1171,000709,-0.0026296018031555,5,,河钢股份,1.8265,29.0006,0.4403,2263829.5191,29.0006,medium,medium,0.4403,low,pb_low,large
1172,600118,-0.0026982230274061,5,,中国卫星,0.1465,1284.5224,5.1102,3229377.8277,1284.5224,high,pe_high,5.1102,high,pb_high,large
1173,002035,-0.0028550148957299,5,,华帝股份,4.4296,12.0544,1.4485,562842.0024,12.0544,low,pe_low,1.4485,medium,medium,medium
1174,002050,-0.0032403888466616,5,,三花智控,1.3286,29.1597,5.0687,9782592.9712,29.1597,medium,medium,5.0687,high,pb_high,large
1175,001299,-0.00382897255903,5,,美能能源,2.0576,29.0696,2.3086,272240.5159,29.0696,medium,medium,2.3086,medium,medium,small
1176,601989,-0.0039164490861619,5,,中国重工,0.2262,59.4728,1.1912,10078499.6132,59.4728,high,pe_high,1.1912,low,pb_low,large
1177,601686,-0.0041724617524339,5,,友发集团,4.983,15.2207,1.3065,846361.4664,15.2207,low,pe_low,1.3065,low,pb_low,medium
1178,600028,-0.0041958041958042,5,,中国石化,5.9023,15.7246,0.8525,71170954.5287,15.7246,low,pe_low,0.8525,low,pb_low,large
1179,600163,-0.004581901489118,5,,中闽能源,1.3158,14.6797,1.4412,1012393.9481,14.6797,low,pe_low,1.4412,medium,medium,medium
1180,001229,-0.0047590719809636,5,,魅视科技,1.8501,45.3557,3.2475,324300.0,45.3557,high,pe_high,3.2475,high,pb_high,small
1181,603289,-0.0049610205527994,5,,泰瑞机器,1.5775,37.34,2.0084,281045.3245,37.34,medium,medium,2.0084,medium,medium,small
1182,600278,-0.0055335968379446,5,,东方创业,2.5091,30.8443,0.8679,652594.9403,30.8443,medium,medium,0.8679,low,pb_low,medium
1183,600584,-0.00619661698208,5,,长电科技,0.3096,34.4505,2.0785,5779809.0611,34.4505,medium,medium,2.0785,medium,medium,large
1184,002432,-0.0062979410577311,5,,九安医疗,0.711,10.5531,0.8347,1780925.8009,10.5531,low,pe_low,0.8347,low,pb_low,large
1185,002637,-0.0064273049645389,5,,赞宇科技,0.9963,27.8477,1.2278,464756.188,27.8477,medium,medium,1.2278,low,pb_low,small
1186,000959,-0.0066489361702127,5,,首钢股份,0.8521,33.3329,0.5493,2744215.3001,33.3329,medium,medium,0.5493,low,pb_low,large
1187,603505,-0.0073788361562972,5,,金石资源,1.7915,50.7295,8.5134,1336001.6011,50.7295,high,pe_high,8.5134,high,pb_high,medium
1188,002969,-0.0074257425742574,5,,嘉美包装,7.5219,23.7149,1.5133,350650.6234,23.7149,medium,medium,1.5133,medium,medium,small
1189,002999,-0.008498583569405,5,,天禾股份,1.7045,82.6114,1.9974,244704.768,82.6114,high,pe_high,1.9974,medium,medium,small
1190,002636,-0.0086171522363562,5,,金安国纪,0.6834,78.6763,1.9159,639184.0,78.6763,high,pe_high,1.9159,medium,medium,medium
1191,002560,-0.0087064676616914,5,,通达股份,1.3042,149.1709,1.571,401664.2675,149.1709,high,pe_high,1.571,medium,medium,small
1192,601990,-0.0087209302325581,5,,南京证券,1.6141,28.7835,1.6342,2923284.3,28.7835,medium,medium,1.6342,medium,medium,large
1193,002484,-0.0088515406162465,5,,江海股份,1.3402,24.4449,2.8236,1637258.5864,24.4449,medium,medium,2.8236,high,pb_high,medium
1194,600573,-0.0089020771513353,5,,惠泉啤酒,0.4724,48.0759,2.435,317500.0,48.0759,high,pe_high,2.435,medium,medium,small
1195,003028,-0.0089501693275279,5,,振邦智能,1.156,22.499,2.5236,435112.3587,22.499,medium,medium,2.5236,medium,medium,small
1196,000617,-0.0090605627086312,5,,中油资本,1.6981,20.7745,0.8506,8710392.4854,20.7745,medium,medium,0.8506,low,pb_low,large
1197,600298,-0.0094008767657087,5,,安琪酵母,1.3276,23.482,2.8835,3230343.2506,23.482,medium,medium,2.8835,high,pb_high,large
1198,000652,-0.009909081622229,5,,泰达股份,1.005,51.4467,1.0248,587278.3931,51.4467,high,pe_high,1.0248,low,pb_low,medium
1199,600971,-0.0101094031297602,5,,恒源煤电,12.8012,11.9297,0.6594,796803.243,11.9297,low,pe_low,0.6594,low,pb_low,medium
1200,000400,-0.0110433238087883,5,,许继电气,2.2392,20.1717,1.9045,2193367.2623,20.1717,medium,medium,1.9045,medium,medium,large
1201,605566,-0.0111209964412811,5,,福莱蒽特,0.5455,142.1246,1.4778,293348.0,142.1246,high,pe_high,1.4778,medium,medium,small
1202,002320,-0.012156576707999,5,,海峡股份,1.911,65.7322,3.1309,1352962.4445,65.7322,high,pe_high,3.1309,high,pb_high,medium
1203,601311,-0.0125045972784111,5,,骆驼股份,3.2067,14.2162,1.0078,987789.0314,14.2162,low,pe_low,1.0078,low,pb_low,medium
1204,600875,-0.0126614332742466,5,,东方电气,2.6229,17.6353,1.268,5590704.1776,17.6353,low,pe_low,1.268,low,pb_low,large
1205,600507,-0.0128810100752453,5,,方大特钢,2.3273,24.745,1.0571,1001610.3564,24.745,medium,medium,1.0571,low,pb_low,medium
1206,603976,-0.0132711621233858,5,,正川股份,1.6704,62.9843,2.3155,271558.9752,62.9843,high,pe_high,2.3155,medium,medium,small
1207,600713,-0.0142164241511958,5,,南京医药,3.0476,11.6724,0.9806,687396.171,11.6724,low,pe_low,0.9806,low,pb_low,medium
1208,002753,-0.0149365197908888,5,,永东股份,1.9649,23.6179,1.1039,258478.0279,23.6179,medium,medium,1.1039,low,pb_low,small
1209,002381,-0.0151785714285714,5,,双箭股份,3.6765,21.5549,1.3364,279872.6021,21.5549,medium,medium,1.3364,low,pb_low,small
1210,600585,-0.0154936974789915,5,,海螺水泥,4.1945,15.0685,0.6341,12061212.6698,15.0685,low,pe_low,0.6341,low,pb_low,large
1211,603500,-0.0158959537572254,5,,祥和实业,1.0386,33.2393,3.3104,307332.115,33.2393,medium,medium,3.3104,high,pb_high,small
1212,002576,-0.0160427807486632,5,,通达动力,0.3352,37.5359,2.1228,270929.1,37.5359,medium,medium,2.1228,medium,medium,small
1213,603055,-0.0162052667116813,5,,台华新材,1.6558,11.5762,1.6759,855571.2203,11.5762,low,pe_low,1.6759,medium,medium,medium
1214,601116,-0.0164638511095204,5,,三江购物,1.8467,36.8414,1.8703,593135.7072,36.8414,medium,medium,1.8703,medium,medium,medium
1215,002558,-0.0164728682170542,5,,巨人网络,1.2647,23.1975,2.5849,3294880.2905,23.1975,medium,medium,2.5849,medium,medium,large
1216,603611,-0.0168112798264643,5,,诺力股份,2.9761,11.4749,1.8883,538385.6532,11.4749,low,pe_low,1.8883,medium,medium,medium
1217,601218,-0.0176405733186328,5,,吉鑫科技,3.0254,58.6651,1.2227,352728.1984,58.6651,high,pe_high,1.2227,low,pb_low,small
1218,002626,-0.0178425497139744,5,,金达威,1.0805,28.7321,2.574,1128989.2611,28.7321,medium,medium,2.574,medium,medium,medium
1219,002043,-0.0184287099903006,5,,兔 宝 宝,8.1998,13.9871,2.8941,836219.2176,13.9871,low,pe_low,2.8941,high,pb_high,medium
1220,603137,-0.0184615384615384,4,,恒尚节能,1.0337,27.8409,2.0098,252813.8676,27.8409,medium,medium,2.0098,medium,medium,small
1221,601226,-0.01871921182266,4,,华电科工,0.4203,55.5404,1.7178,721582.1037,55.5404,high,pe_high,1.7178,medium,medium,medium
1222,002870,-0.0189018901890187,4,,香山股份,0.3159,31.3352,2.5689,418151.4636,31.3352,medium,medium,2.5689,medium,medium,small
1223,600628,-0.0196718566884313,4,,新世界,0.4043,78.3555,1.1357,479981.5349,78.3555,high,pe_high,1.1357,low,pb_low,small
1224,603096,-0.019764105833599,4,,新经典,4.9451,27.368,1.5455,280707.0157,27.368,medium,medium,1.5455,medium,medium,small
1225,000060,-0.0199394871286147,4,,中金岭南,1.2121,15.4792,1.239,1726769.7258,15.4792,low,pe_low,1.239,low,pb_low,large
1226,601139,-0.020121951219512,4,,深圳燃气,2.4768,13.1386,1.1935,1858374.4741,13.1386,low,pe_low,1.1935,low,pb_low,large
1227,600429,-0.0202020202020203,4,,三元股份,1.047,101.8292,1.3951,706294.3881,101.8292,high,pe_high,1.3951,low,pb_low,medium
1228,603206,-0.0208098987626547,4,,嘉环科技,1.1263,80.4154,2.3053,514872.3798,80.4154,high,pe_high,2.3053,medium,medium,small
1229,002655,-0.0208601596703578,4,,共达电声,0.2387,54.1498,6.5709,452520.0,54.1498,high,pe_high,6.5709,high,pb_high,small
1230,601339,-0.0209698558322411,4,,百隆东方,6.169,14.3904,0.7773,724291.827,14.3904,low,pe_low,0.7773,low,pb_low,medium
1231,600157,-0.0210997442455243,4,,永泰能源,0.4074,26.1956,0.6347,2999398.1596,26.1956,medium,medium,0.6347,low,pb_low,large
1232,601696,-0.0215557638238051,4,,中银证券,0.4976,28.9226,1.5595,2847450.0,28.9226,medium,medium,1.5595,medium,medium,large
1233,002883,-0.0216437554840595,4,,中设股份,0.5872,2307.3534,2.5481,172865.9828,2307.3534,high,pe_high,2.5481,medium,medium,small
1234,002462,-0.0226100753669179,4,,嘉事堂,1.9316,29.9077,0.8979,392637.7835,29.9077,medium,medium,0.8979,low,pb_low,small
1235,605080,-0.0229468599033815,4,,浙江自然,0.3274,16.6109,1.8894,402775.2988,16.6109,low,pe_low,1.8894,medium,medium,small
1236,600038,-0.0238603988603987,4,,中直股份,0.4842,48.1503,1.7793,3022126.3831,48.1503,high,pe_high,1.7793,medium,medium,large
1237,001217,-0.0239471511147811,4,,华尔泰,0.8889,52.2575,1.6645,373353.75,52.2575,high,pe_high,1.6645,medium,medium,small
1238,002983,-0.0243013365735116,4,,芯瑞达,1.4676,34.2251,3.217,443120.7108,34.2251,medium,medium,3.217,high,pb_high,small
1239,600108,-0.0244115082824759,4,,亚盛集团,0.1821,60.7311,1.3679,587968.3665,60.7311,high,pe_high,1.3679,low,pb_low,medium
1240,603511,-0.0254237288135592,4,,爱慕股份,5.2248,41.3675,1.3579,585847.0692,41.3675,medium,medium,1.3579,low,pb_low,medium
1241,603966,-0.0255411255411255,4,,法兰泰克,2.4482,19.1685,2.068,338305.7607,19.1685,medium,medium,2.068,medium,medium,small
1242,601928,-0.0255610972568577,4,,凤凰传媒,4.2918,16.9599,1.4688,2964808.5,16.9599,low,pe_low,1.4688,medium,medium,large
1243,002074,-0.0255679287305122,4,,国轩高科,0.3894,36.6968,1.7541,4544108.1641,36.6968,medium,medium,1.7541,medium,medium,large
1244,600486,-0.0256458608334904,4,,扬农化工,1.4548,20.3687,2.2406,2460317.3755,20.3687,medium,medium,2.2406,medium,medium,large
1245,000035,-0.0269565217391304,4,,中国天楹,0.4568,59.6834,1.0067,1097843.8169,59.6834,high,pe_high,1.0067,low,pb_low,medium
1246,600499,-0.0275844289765404,4,,科达制造,3.2099,18.6309,1.6995,1940870.6677,18.6309,low,pe_low,1.6995,medium,medium,large
1247,600663,-0.0276299822645383,4,,陆家嘴,1.7699,28.1007,1.9245,4848852.9929,28.1007,medium,medium,1.9245,medium,medium,large
1248,601880,-0.0280373831775701,4,,辽港股份,1.2875,36.4843,0.8911,3561915.7257,36.4843,medium,medium,0.8911,low,pb_low,large
1249,001314,-0.0282707387536111,4,,亿道信息,0.7162,160.5924,3.1744,654189.1375,160.5924,high,pe_high,3.1744,high,pb_high,medium
1250,601326,-0.0282776349614396,4,,秦港股份,2.5538,11.7038,0.9213,1815908.9,11.7038,low,pe_low,0.9213,low,pb_low,large
1251,603707,-0.0283628779979144,4,,健友股份,0.8613,25.5668,2.9465,1875752.199,25.5668,medium,medium,2.9465,high,pb_high,large
1252,600467,-0.0285714285714284,4,,好当家,0.4359,80.3419,1.0015,341872.6671,80.3419,high,pe_high,1.0015,low,pb_low,small
1253,603733,-0.0287404902789518,4,,仙鹤股份,1.6982,14.9815,1.8059,1455016.771,14.9815,low,pe_low,1.8059,medium,medium,medium
1254,002658,-0.0288177898797368,4,,雪迪龙,4.0259,25.1545,1.9093,465376.9964,25.1545,medium,medium,1.9093,medium,medium,small
1255,603017,-0.029029793735676,4,,中衡设计,0.9642,66.0804,1.9034,282527.5167,66.0804,high,pe_high,1.9034,medium,medium,small
1256,001318,-0.0293906810035842,4,,阳光乳业,1.1923,32.9509,2.6573,379329.72,32.9509,medium,medium,2.6573,high,pb_high,small
1257,603829,-0.0296103896103896,4,,洛凯股份,0.542,21.7481,2.7493,295200.0,21.7481,medium,medium,2.7493,high,pb_high,small
1258,605189,-0.0298873101420871,4,,富春染织,0.9665,22.9183,1.29,232437.3442,22.9183,medium,medium,1.29,low,pb_low,small
1259,601163,-0.031231925968768,4,,三角轮胎,4.7789,11.5079,0.824,1121600.0,11.5079,low,pe_low,0.824,low,pb_low,medium
1260,601158,-0.032073310423826,4,,重庆水务,3.5356,27.3711,1.3728,2294400.0,27.3711,medium,medium,1.3728,low,pb_low,large
1261,002008,-0.0322766826496182,4,,大族激光,0.8476,28.2559,1.548,2453714.076,28.2559,medium,medium,1.548,medium,medium,large
1262,603786,-0.0322799864084267,4,,科博达,1.1137,28.6676,4.1851,2175993.9084,28.6676,medium,medium,4.1851,high,pb_high,large
1263,600498,-0.032441200324412,4,,烽火通信,0.6286,33.6944,1.8172,2413954.6208,33.6944,medium,medium,1.8172,medium,medium,large
1264,000019,-0.0325752919483712,4,,深粮控股,2.886,22.6431,1.5939,798706.931,22.6431,medium,medium,1.5939,medium,medium,medium
1265,603817,-0.0326086956521739,4,,海峡环保,1.6217,17.9145,1.0896,329508.5745,17.9145,low,pe_low,1.0896,low,pb_low,small
1266,603507,-0.0329332961205693,4,,振江股份,1.1539,39.0146,1.9129,476234.5773,39.0146,medium,medium,1.9129,medium,medium,small
1267,603883,-0.0330157687253614,4,,老百姓,4.0237,35.3232,2.3186,1584039.2575,35.3232,medium,medium,2.3186,medium,medium,medium
1268,600409,-0.0331632653061224,4,,三友化工,1.6904,25.2093,0.7312,1013595.579,25.2093,medium,medium,0.7312,low,pb_low,medium
1269,002686,-0.0331950207468879,4,,亿利达,0.3155,143.404,2.1907,358995.6103,143.404,high,pe_high,2.1907,medium,medium,small
1270,601868,-0.0333333333333333,4,,中国能建,1.1607,10.9522,0.86,9338820.6545,10.9522,low,pe_low,0.86,low,pb_low,large
1271,600583,-0.0333467660689099,4,,海油工程,2.7788,10.5017,0.9023,2338896.6892,10.5017,low,pe_low,0.9023,low,pb_low,large
1272,603538,-0.0339458112737464,4,,美诺华,0.1164,50.8084,1.7405,375906.3366,50.8084,high,pe_high,1.7405,medium,medium,small
1273,600846,-0.0342465753424657,4,,同济科技,1.9399,15.3809,1.5469,644129.123,15.3809,low,pe_low,1.5469,medium,medium,medium
1274,002489,-0.0347696245733788,4,,浙江永强,0.2604,14.4467,1.9035,832902.2642,14.4467,low,pe_low,1.9035,medium,medium,medium
1275,000919,-0.0349127182044887,4,,金陵药业,1.4388,220.2945,1.1463,437219.7482,220.2945,high,pe_high,1.1463,low,pb_low,small
1276,600283,-0.035423925667828,4,,钱江水利,1.2269,24.1014,1.8466,575406.3453,24.1014,medium,medium,1.8466,medium,medium,medium
1277,002661,-0.035514473364145,4,,克明食品,1.8694,18.9411,1.5116,346463.2517,18.9411,medium,medium,1.5116,medium,medium,small
1278,000650,-0.0356245835255523,4,,仁和药业,3.5149,16.9871,1.256,796564.8551,16.9871,low,pe_low,1.256,low,pb_low,medium
1279,603338,-0.0359176396158049,4,,浙江鼎力,2.1524,13.4028,2.2495,2352492.2458,13.4028,low,pe_low,2.2495,medium,medium,large
1280,600850,-0.0360833771238395,4,,电科数字,1.9463,28.8029,3.2523,1594522.6333,28.8029,medium,medium,3.2523,high,pb_high,medium
1281,601991,-0.0362903225806451,4,,大唐发电,0.2273,11.2822,1.8899,6107214.4663,11.2822,low,pe_low,1.8899,medium,medium,large
1282,002454,-0.0367521367521367,4,,松芝股份,0.7886,28.1483,1.1884,476464.8528,28.1483,medium,medium,1.1884,low,pb_low,small
1283,605111,-0.0370044757033248,4,,新洁能,0.6748,29.0033,3.1621,1284208.2972,29.0033,medium,medium,3.1621,high,pb_high,medium
1284,601633,-0.0373256252356415,4,,长城汽车,1.3432,16.996,2.3166,19062080.0088,16.996,low,pe_low,2.3166,medium,medium,large
1285,600389,-0.0376408217362492,4,,江山股份,1.0621,27.2422,2.1181,810913.95,27.2422,medium,medium,2.1181,medium,medium,medium
1286,002116,-0.0380571909167368,4,,中国海诚,2.4817,15.099,1.8948,491689.3522,15.099,low,pe_low,1.8948,medium,medium,small
1287,600833,-0.038486542712261,4,,第一医药,0.9427,22.4532,2.5951,295812.4961,22.4532,medium,medium,2.5951,medium,medium,small
1288,601007,-0.0384905660377358,4,,金陵饭店,1.4388,100.4706,2.0622,325260.0,100.4706,high,pe_high,2.0622,medium,medium,small
1289,600162,-0.0389467910038398,4,,香江控股,9.5808,385.3172,0.9303,545829.1664,385.3172,high,pe_high,0.9303,low,pb_low,medium
1290,002563,-0.0390053632374451,4,,森马服饰,5.5866,14.3906,1.3019,1446726.4159,14.3906,low,pe_low,1.3019,low,pb_low,medium
1291,001266,-0.039460285132383,4,,宏英智能,0.7827,110.8896,2.7262,263289.2275,110.8896,high,pe_high,2.7262,high,pb_high,small
1292,002674,-0.0394922425952045,4,,兴业科技,6.0035,23.1588,1.1991,291694.2785,23.1588,medium,medium,1.1991,low,pb_low,small
1293,000999,-0.03992131451053,4,,华润三九,5.069,16.6697,2.6281,5457884.12,16.6697,low,pe_low,2.6281,high,pb_high,large
1294,000719,-0.0403419316136773,4,,中原传媒,3.132,12.3948,1.1827,1372116.2274,12.3948,low,pe_low,1.1827,low,pb_low,medium
1295,600502,-0.0405049973698054,4,,安徽建工,5.3942,6.1477,0.7467,827369.3581,6.1477,low,pe_low,0.7467,low,pb_low,medium
1296,002061,-0.0412938747419132,4,,浙江交科,3.0644,7.8821,0.6954,1060208.9177,7.8821,low,pe_low,0.6954,low,pb_low,medium
1297,600959,-0.0413533834586467,4,,江苏有线,0.6034,43.5182,0.769,1740249.7547,43.5182,medium,medium,0.769,low,pb_low,large
1298,002935,-0.0418954966263925,4,,天奥电子,0.4555,93.8787,4.0277,627841.0714,93.8787,high,pe_high,4.0277,high,pb_high,medium
1299,603759,-0.0426829268292682,4,,海天股份,3.4005,11.2594,1.3125,366637.44,11.2594,low,pe_low,1.3125,low,pb_low,small
1300,002877,-0.0428964974419519,4,,智能自控,0.5172,220.7531,2.684,307517.839,220.7531,high,pe_high,2.684,high,pb_high,small
1301,002788,-0.0435522286492004,4,,鹭燕医药,3.4924,10.0163,1.0321,333735.8762,10.0163,low,pe_low,1.0321,low,pb_low,small
1302,600956,-0.0441988950276243,4,,新天绿能,2.7436,18.2779,1.4469,3280440.5969,18.2779,low,pe_low,1.4469,medium,medium,large
1303,002546,-0.0447881424198485,4,,新联电子,2.0339,12.5959,1.4813,492088.9666,12.5959,low,pe_low,1.4813,medium,medium,small
1304,002850,-0.0450114992881393,4,,科达利,1.3352,19.5661,2.6242,3033440.6388,19.5661,medium,medium,2.6242,high,pb_high,large
1305,603303,-0.0450129533678756,4,,得邦照明,2.782,16.9948,1.7338,568517.9334,16.9948,low,pe_low,1.7338,medium,medium,medium
1306,600456,-0.0451525218967079,4,,宝钛股份,1.1566,29.004,2.054,1445754.833,29.004,medium,medium,2.054,medium,medium,medium
1307,600027,-0.0453488372093021,4,,华电国际,3.9049,10.4386,1.3606,6024033.5073,10.4386,low,pe_low,1.3606,low,pb_low,large
1308,605117,-0.0454669870137769,4,,德业股份,3.0289,17.1308,5.3852,5538368.9815,17.1308,low,pe_low,5.3852,high,pb_high,large
1309,000407,-0.0457691448984147,4,,胜利股份,1.6272,23.848,0.9958,297468.6137,23.848,medium,medium,0.9958,low,pb_low,small
1310,000411,-0.0458839406207827,4,,英特集团,2.826,10.8311,1.2599,562600.1247,10.8311,low,pe_low,1.2599,low,pb_low,medium
1311,600217,-0.0460567823343848,4,,中再资环,0.6769,451.0193,2.204,759205.3822,451.0193,high,pe_high,2.204,medium,medium,medium
1312,601022,-0.0465116279069767,4,,宁波远洋,1.1058,24.4261,2.3058,1372756.3674,24.4261,medium,medium,2.3058,medium,medium,medium
